method,rate,scene,idx,path,musiq,maniqa,clipiqa,niqe
HACplus+CR,low,bonsai,00018,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00018.png,58.55160140991211,0.20034296810626984,0.2720300257205963,5.054306800283743
HACplus+CR,low,bonsai,00019,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00019.png,59.198177337646484,0.23809374868869781,0.29450660943984985,4.817738872095577
HACplus+CR,low,bonsai,00020,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00020.png,63.235595703125,0.24849511682987213,0.33796775341033936,5.085959651516226
HACplus+CR,low,bonsai,00021,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00021.png,61.21296310424805,0.23377764225006104,0.3270479142665863,5.042070479944667
HACplus+CR,low,bonsai,00022,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00022.png,58.58955383300781,0.25226691365242004,0.35383233428001404,4.899438116571342
HACplus+CR,low,bonsai,00023,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00023.png,61.981361389160156,0.25372418761253357,0.33006396889686584,4.900436872489103
HACplus+CR,low,bonsai,00024,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00024.png,56.42848205566406,0.24605074524879456,0.34865736961364746,4.913129334833759
HACplus+CR,low,bonsai,00025,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00025.png,55.679161071777344,0.3065197467803955,0.37888360023498535,4.967900591797491
HACplus+CR,low,bonsai,00026,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00026.png,60.966827392578125,0.26154625415802,0.3515518605709076,4.949225558123661
HACplus+CR,low,bonsai,00027,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00027.png,63.39291763305664,0.26175984740257263,0.349631130695343,5.029576245692226
HACplus+CR,low,bonsai,00028,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00028.png,59.172607421875,0.284635990858078,0.3794528841972351,5.485556264355309
HACplus+CR,low,bonsai,00029,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00029.png,63.30607604980469,0.25707921385765076,0.33087897300720215,5.285115273684401
HACplus+CR,low,bonsai,00030,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00030.png,61.511497497558594,0.24947792291641235,0.3051905333995819,5.238750243531892
HACplus+CR,low,bonsai,00031,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00031.png,59.59501647949219,0.24560654163360596,0.29374411702156067,5.009711822313099
HACplus+CR,low,bonsai,00032,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00032.png,61.90555953979492,0.23501449823379517,0.2985047698020935,5.127902666211511
HACplus+CR,low,bonsai,00033,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00033.png,60.80590057373047,0.25045114755630493,0.3208436667919159,5.1235012630161245
HACplus+CR,low,bonsai,00034,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00034.png,56.86260223388672,0.22459620237350464,0.25607702136039734,5.069583401495076
HACplus+CR,low,bonsai,00035,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00035.png,61.41337203979492,0.20986974239349365,0.30297181010246277,4.9924718216542425
HACplus+CR,low,bonsai,00036,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/bonsai/00036.png,63.71627426147461,0.23795752227306366,0.2945316731929779,4.99800975506052
HACplus+CR,low,counter,00000,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00000.png,55.89098358154297,0.23492887616157532,0.3978255093097687,3.7395607703643585
HACplus+CR,low,counter,00001,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00001.png,64.5942153930664,0.24158279597759247,0.40035292506217957,3.556083001804825
HACplus+CR,low,counter,00002,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00002.png,60.2629280090332,0.2504946291446686,0.3472749590873718,3.7170673787474793
HACplus+CR,low,counter,00003,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00003.png,62.509212493896484,0.23697802424430847,0.4029059410095215,3.532100962427936
HACplus+CR,low,counter,00004,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00004.png,55.16091537475586,0.21078915894031525,0.31000182032585144,4.236405525035301
HACplus+CR,low,counter,00005,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00005.png,48.026458740234375,0.23245161771774292,0.38432151079177856,4.199770500545122
HACplus+CR,low,counter,00006,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00006.png,61.96216583251953,0.24325430393218994,0.4780021607875824,3.864016953054419
HACplus+CR,low,counter,00007,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00007.png,58.75852584838867,0.21969936788082123,0.3518935739994049,3.892924989531979
HACplus+CR,low,counter,00008,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00008.png,45.0367317199707,0.2600662410259247,0.3913990259170532,4.909311987710827
HACplus+CR,low,counter,00009,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00009.png,62.33985900878906,0.22660738229751587,0.30326950550079346,3.8739033750862357
HACplus+CR,low,counter,00010,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00010.png,58.809593200683594,0.21544821560382843,0.31665632128715515,3.860175847961758
HACplus+CR,low,counter,00011,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00011.png,43.623191833496094,0.2063772976398468,0.32943499088287354,4.298143731144015
HACplus+CR,low,counter,00012,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00012.png,59.72629928588867,0.23338516056537628,0.3822501301765442,3.852464581059947
HACplus+CR,low,counter,00013,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00013.png,58.838623046875,0.24452774226665497,0.3591635823249817,3.9822954421601158
HACplus+CR,low,counter,00014,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00014.png,53.41596221923828,0.2258203774690628,0.36502668261528015,3.7971946070920275
HACplus+CR,low,counter,00015,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00015.png,59.840553283691406,0.23942135274410248,0.36869165301322937,3.741991057992478
HACplus+CR,low,counter,00016,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00016.png,59.62165451049805,0.2560267150402069,0.3941480815410614,3.6658392106642808
HACplus+CR,low,counter,00017,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00017.png,53.402366638183594,0.23100316524505615,0.31008681654930115,3.9507462122967762
HACplus+CR,low,counter,00018,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00018.png,57.419227600097656,0.24598535895347595,0.3550379276275635,3.7686102617871535
HACplus+CR,low,counter,00019,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00019.png,59.319671630859375,0.26344212889671326,0.4061329960823059,3.810481680580808
HACplus+CR,low,counter,00020,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00020.png,56.28582000732422,0.26562610268592834,0.4231492578983307,3.8356880456944142
HACplus+CR,low,counter,00021,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00021.png,54.789546966552734,0.24767951667308807,0.4185042083263397,3.9398177143773165
HACplus+CR,low,counter,00022,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00022.png,61.83076477050781,0.2845779359340668,0.4365426003932953,3.8755026968550683
HACplus+CR,low,counter,00023,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00023.png,62.38141632080078,0.26966622471809387,0.42116817831993103,3.711480909421115
HACplus+CR,low,counter,00024,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00024.png,58.31959533691406,0.2528778314590454,0.40502381324768066,4.006557556350247
HACplus+CR,low,counter,00025,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00025.png,62.64937973022461,0.26039403676986694,0.4168120324611664,3.6342883868457863
HACplus+CR,low,counter,00026,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00026.png,60.93974304199219,0.26646456122398376,0.4885525405406952,3.7895996576870483
HACplus+CR,low,counter,00027,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00027.png,61.90868377685547,0.26342904567718506,0.4011093080043793,3.6259019554593297
HACplus+CR,low,counter,00028,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00028.png,61.5093994140625,0.2729450762271881,0.48073968291282654,3.7370099132280568
HACplus+CR,low,counter,00029,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/counter/00029.png,57.158409118652344,0.2430066615343094,0.39821168780326843,3.602333600967111
HACplus+CR,low,flowers,00000,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00000.png,72.5121841430664,0.32907143235206604,0.607822060585022,2.4980894901738373
HACplus+CR,low,flowers,00001,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00001.png,72.34660339355469,0.31501004099845886,0.5738195180892944,2.355824651632983
HACplus+CR,low,flowers,00002,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00002.png,72.99934387207031,0.3313082158565521,0.5881438255310059,2.63464740014421
HACplus+CR,low,flowers,00003,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00003.png,72.3677749633789,0.3139549195766449,0.6077855229377747,2.37416700920622
HACplus+CR,low,flowers,00004,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00004.png,73.13408660888672,0.3334707021713257,0.6298993825912476,2.4446939680696134
HACplus+CR,low,flowers,00005,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00005.png,73.06964874267578,0.3253619372844696,0.6264308094978333,2.1547473501005876
HACplus+CR,low,flowers,00006,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00006.png,73.94025421142578,0.33548209071159363,0.6465708017349243,2.4145166162902894
HACplus+CR,low,flowers,00007,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00007.png,73.7812271118164,0.31934812664985657,0.5998705625534058,2.320406501092076
HACplus+CR,low,flowers,00008,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00008.png,73.98097229003906,0.310634583234787,0.6047576665878296,2.219126919529212
HACplus+CR,low,flowers,00009,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00009.png,71.2270736694336,0.3025559186935425,0.5645433664321899,2.230458910952463
HACplus+CR,low,flowers,00010,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00010.png,73.56829071044922,0.32821136713027954,0.633454442024231,2.1683391212482293
HACplus+CR,low,flowers,00011,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00011.png,74.80033874511719,0.3488231599330902,0.6577025651931763,2.3906212848894848
HACplus+CR,low,flowers,00012,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00012.png,73.33844757080078,0.3389703631401062,0.6139769554138184,2.377051230253131
HACplus+CR,low,flowers,00013,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00013.png,72.71578216552734,0.32329824566841125,0.6032506823539734,2.3901423901717336
HACplus+CR,low,flowers,00014,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00014.png,73.91600799560547,0.34008416533470154,0.6289467811584473,2.545115331390032
HACplus+CR,low,flowers,00015,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00015.png,73.35179138183594,0.34284448623657227,0.5975350737571716,2.375553206276755
HACplus+CR,low,flowers,00016,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00016.png,73.42898559570312,0.3399996757507324,0.6179193258285522,2.4170186331092025
HACplus+CR,low,flowers,00017,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00017.png,72.06842041015625,0.32849276065826416,0.6060582995414734,2.4652581832793588
HACplus+CR,low,flowers,00018,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00018.png,73.2378921508789,0.33736711740493774,0.5982696413993835,2.4995010189526665
HACplus+CR,low,flowers,00019,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00019.png,72.42046356201172,0.325970321893692,0.6045905351638794,2.526208693260119
HACplus+CR,low,flowers,00020,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00020.png,70.72889709472656,0.32191047072410583,0.5253803133964539,2.3871388468114483
HACplus+CR,low,flowers,00021,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/flowers/00021.png,69.9361343383789,0.2959781885147095,0.5687057375907898,2.688382368050403
HACplus+CR,low,garden,00000,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00000.png,73.260498046875,0.3551577925682068,0.5889387130737305,2.0265997015062798
HACplus+CR,low,garden,00001,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00001.png,71.77771759033203,0.3171708881855011,0.4558561444282532,2.0883076807271728
HACplus+CR,low,garden,00002,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00002.png,73.26683807373047,0.3577937185764313,0.5083646178245544,1.967405694252147
HACplus+CR,low,garden,00003,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00003.png,70.95747375488281,0.3639841079711914,0.6227850317955017,1.982653828933375
HACplus+CR,low,garden,00004,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00004.png,72.64228057861328,0.35066354274749756,0.5900153517723083,1.962808722318763
HACplus+CR,low,garden,00005,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00005.png,70.74504852294922,0.3440673351287842,0.5190887451171875,2.0358432515979668
HACplus+CR,low,garden,00006,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00006.png,73.36933898925781,0.3703748881816864,0.6059566736221313,2.098096753121485
HACplus+CR,low,garden,00007,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00007.png,71.47405242919922,0.37799403071403503,0.6299161314964294,2.0876983170685546
HACplus+CR,low,garden,00008,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00008.png,71.59242248535156,0.3743511140346527,0.6349859833717346,1.9830433304282535
HACplus+CR,low,garden,00009,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00009.png,73.3250732421875,0.3564012944698334,0.5887851715087891,2.1425658218807087
HACplus+CR,low,garden,00010,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00010.png,71.54108428955078,0.3641365170478821,0.5568491816520691,2.2494528332012353
HACplus+CR,low,garden,00011,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00011.png,72.37629699707031,0.3821665644645691,0.6247145533561707,2.1337082526204583
HACplus+CR,low,garden,00012,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00012.png,72.2867660522461,0.36904335021972656,0.6276401281356812,2.1194052978092817
HACplus+CR,low,garden,00013,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00013.png,72.35855865478516,0.3435574173927307,0.5545144081115723,2.247583919306816
HACplus+CR,low,garden,00014,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00014.png,71.38823699951172,0.3707631528377533,0.5985305905342102,2.21044975181037
HACplus+CR,low,garden,00015,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00015.png,71.28616333007812,0.37949612736701965,0.6147005558013916,2.164261422229668
HACplus+CR,low,garden,00016,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00016.png,72.16912841796875,0.3690253794193268,0.6030575037002563,2.513680194309336
HACplus+CR,low,garden,00017,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00017.png,72.65897369384766,0.35296863317489624,0.5025106072425842,2.4008916995477008
HACplus+CR,low,garden,00018,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00018.png,71.58938598632812,0.38823413848876953,0.6363859176635742,2.5690741593286264
HACplus+CR,low,garden,00019,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00019.png,73.37271118164062,0.39301392436027527,0.646700382232666,2.4358183452716076
HACplus+CR,low,garden,00020,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00020.png,73.22810363769531,0.3510839641094208,0.5998597741127014,2.398918106216079
HACplus+CR,low,garden,00021,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00021.png,72.19242095947266,0.357389360666275,0.5375143885612488,2.41877303774482
HACplus+CR,low,garden,00022,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00022.png,74.15711212158203,0.3824727237224579,0.6387133598327637,2.334105221681596
HACplus+CR,low,garden,00023,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/garden/00023.png,73.28446197509766,0.36767441034317017,0.5940962433815002,2.340258327084269
HACplus+CR,low,kitchen,00000,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00000.png,70.59778594970703,0.28959065675735474,0.4119079113006592,3.5653038031696953
HACplus+CR,low,kitchen,00001,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00001.png,71.24259185791016,0.28196436166763306,0.40102481842041016,3.8124041087561547
HACplus+CR,low,kitchen,00002,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00002.png,69.03717041015625,0.30917873978614807,0.42122194170951843,3.693975272529587
HACplus+CR,low,kitchen,00003,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00003.png,70.83320617675781,0.34266993403434753,0.4478701651096344,3.8232938036181863
HACplus+CR,low,kitchen,00004,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00004.png,72.85990905761719,0.3382866382598877,0.4783537983894348,3.8117610418704184
HACplus+CR,low,kitchen,00005,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00005.png,71.70442962646484,0.31715065240859985,0.40106087923049927,3.67831368235831
HACplus+CR,low,kitchen,00006,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00006.png,71.33946228027344,0.34394147992134094,0.4600534439086914,3.8063494347070854
HACplus+CR,low,kitchen,00007,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00007.png,70.53832244873047,0.3329801559448242,0.472970575094223,3.8375542279538832
HACplus+CR,low,kitchen,00008,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00008.png,67.65042877197266,0.30253955721855164,0.344707727432251,3.8102076151850324
HACplus+CR,low,kitchen,00009,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00009.png,63.750244140625,0.3126191198825836,0.3502887487411499,3.7801590457700036
HACplus+CR,low,kitchen,00010,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00010.png,67.10262298583984,0.3369559645652771,0.41196995973587036,3.5358550298038742
HACplus+CR,low,kitchen,00011,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00011.png,67.24903106689453,0.3476279079914093,0.40920352935791016,3.7341136146735923
HACplus+CR,low,kitchen,00012,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00012.png,66.0084457397461,0.33304932713508606,0.3981594145298004,3.5668837600780843
HACplus+CR,low,kitchen,00013,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00013.png,65.31906127929688,0.32084202766418457,0.35138341784477234,3.7028391232839937
HACplus+CR,low,kitchen,00014,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00014.png,66.65213775634766,0.35896775126457214,0.4536297023296356,3.5629617034745196
HACplus+CR,low,kitchen,00015,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00015.png,66.92414093017578,0.2904462218284607,0.3724347651004791,3.4333047454404175
HACplus+CR,low,kitchen,00016,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00016.png,71.14252471923828,0.31586316227912903,0.38281744718551636,3.6202639691442062
HACplus+CR,low,kitchen,00017,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00017.png,70.12410736083984,0.2958284020423889,0.42139577865600586,3.6770452427574045
HACplus+CR,low,kitchen,00018,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00018.png,69.02760314941406,0.30068230628967285,0.3764714300632477,3.684285224676735
HACplus+CR,low,kitchen,00019,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00019.png,70.0219955444336,0.3020274341106415,0.4262115955352783,3.457196657257773
HACplus+CR,low,kitchen,00020,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00020.png,62.06758117675781,0.28050023317337036,0.3002084791660309,4.189434997160137
HACplus+CR,low,kitchen,00021,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00021.png,60.038238525390625,0.28060010075569153,0.2864820063114166,3.6958139051906898
HACplus+CR,low,kitchen,00022,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00022.png,64.73902893066406,0.303178995847702,0.3798691928386688,4.2990943709696126
HACplus+CR,low,kitchen,00023,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00023.png,63.87806701660156,0.2688533663749695,0.34065482020378113,4.344161167918715
HACplus+CR,low,kitchen,00024,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00024.png,64.6317367553711,0.33089950680732727,0.3757231831550598,4.15115953980192
HACplus+CR,low,kitchen,00025,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00025.png,63.88298797607422,0.33999115228652954,0.3795725107192993,4.027785565707691
HACplus+CR,low,kitchen,00026,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00026.png,64.9317398071289,0.29827964305877686,0.3973888158798218,3.986034845798952
HACplus+CR,low,kitchen,00027,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00027.png,65.81793975830078,0.31160709261894226,0.4377465844154358,3.745576532375513
HACplus+CR,low,kitchen,00028,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00028.png,63.17255401611328,0.3390774428844452,0.40404844284057617,4.220760392033352
HACplus+CR,low,kitchen,00029,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00029.png,62.1737060546875,0.30634182691574097,0.38234350085258484,4.110903851680682
HACplus+CR,low,kitchen,00030,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00030.png,66.41304016113281,0.30008938908576965,0.38841578364372253,4.179310636866414
HACplus+CR,low,kitchen,00031,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00031.png,65.36027526855469,0.2682705819606781,0.305960476398468,3.7313663865797673
HACplus+CR,low,kitchen,00032,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00032.png,65.47223663330078,0.30205899477005005,0.35153746604919434,3.8045878633023356
HACplus+CR,low,kitchen,00033,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00033.png,64.16937255859375,0.2818550169467926,0.3068481683731079,3.8085152565105727
HACplus+CR,low,kitchen,00034,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/kitchen/00034.png,64.23310852050781,0.31465452909469604,0.3879604935646057,3.818264590893691
HACplus+CR,low,room,00000,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00000.png,46.683692932128906,0.22440768778324127,0.2676657736301422,4.386072307459802
HACplus+CR,low,room,00001,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00001.png,53.190773010253906,0.2321762591600418,0.3230784833431244,4.065263843699171
HACplus+CR,low,room,00002,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00002.png,55.309879302978516,0.2394719123840332,0.3843284547328949,4.237164429721042
HACplus+CR,low,room,00003,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00003.png,50.45524215698242,0.2525593340396881,0.34957805275917053,4.743344043463238
HACplus+CR,low,room,00004,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00004.png,54.60183334350586,0.27709677815437317,0.36496445536613464,4.581938760116625
HACplus+CR,low,room,00005,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00005.png,56.08930206298828,0.24781522154808044,0.30076298117637634,4.435289623386989
HACplus+CR,low,room,00006,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00006.png,54.162471771240234,0.2624704837799072,0.36193859577178955,4.5346200180661675
HACplus+CR,low,room,00007,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00007.png,53.845726013183594,0.2674992084503174,0.352263867855072,4.615919667393392
HACplus+CR,low,room,00008,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00008.png,55.334442138671875,0.268453985452652,0.30847927927970886,4.2388219224262995
HACplus+CR,low,room,00009,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00009.png,56.26566696166992,0.2750377655029297,0.35105276107788086,4.330664691484042
HACplus+CR,low,room,00010,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00010.png,49.97093963623047,0.25344088673591614,0.3426835834980011,4.577096539562645
HACplus+CR,low,room,00011,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00011.png,44.419044494628906,0.23035578429698944,0.3285270631313324,4.742252281060118
HACplus+CR,low,room,00012,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00012.png,48.01822280883789,0.2423156201839447,0.32124054431915283,4.536610991571487
HACplus+CR,low,room,00013,/work/u4546465/evaluation/HACplus+CR/HACplus+CR/Low (0.05)/room/00013.png,49.427642822265625,0.2510121166706085,0.3519250750541687,4.515566814880097
